id	name	category	in_taxon
MGI:MGI:1343327	Klk8 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:87995	Aldob Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1347050	Aldh1a7 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1353450	Aldh1a1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2444085	Glyctk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1096353	Khk Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:109359	Nek2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:O43424	GRID2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13255	GRM1 Hsap	biolink:Gene	NCBITaxon:9606
GO:0070765	gamma-secretase complex	biolink:Gene	NCBITaxon:10090
MGI:MGI:1860440	Bace2 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-72500	80S ribosome	biolink:Gene	NCBITaxon:9606
UniProtKB:Q15118	PDK1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13370	PDE3B Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6803808	AMDHD2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-771697	2xGNPNAT1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-532205	GFPT1,2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-532217	PGM3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6803782	RENBP dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6803750	NAGK dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5661266	KGPDC	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5660027	DCXR tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5661289	CRYL1 dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5661253	AKR1A1	biolink:Gene	NCBITaxon:9606
UniProtKB:P07996	THBS1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q07021	C1QBP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q08830	FGL1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1475027	CA4,9,14,12:Zn2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1475016	CA5A,B:Zinc	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1475034	CA1,2,3,7,13:Zinc	biolink:Gene	NCBITaxon:9606
UniProtKB:O75581	LRP6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P32245	MC4R Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-211064	Src family tyrosine kinases (SFKs)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1433526	p-VAV1:PIP3	biolink:Gene	NCBITaxon:9606
UniProtKB:P17362	OPG029 VACCW	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92844	TANK Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-77279	ACADVL dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3341270	PRDX1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1028782	FUT8	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5693805	FUCA1 tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-975821	MAN2:Zn2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-975830	MGAT2	biolink:Gene	NCBITaxon:9606
UniProtKB:P51685	CCR8 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P22362	CCL1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1930182	Nme3 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9UKB1	FBXW11 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5173031	POFUT2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5173226	B3GLTC	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5220974	TET1,2,3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-65812	TDG	biolink:Gene	NCBITaxon:9606
UniProtKB:O15049	N4BP3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96LR5	UBE2E2 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5687515	POLQ homodimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5649884	PARP1,PARP2 dimers	biolink:Gene	NCBITaxon:9606
MGI:MGI:2385311	Dlat Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1915240	Mpc1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:106919	Vdac1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1917706	Mpc2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9BSK4	FEM1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P41279	MAP3K8 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BZJ4	SLC25A39 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y4W6	AFG3L2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UJU2	LEF1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-429937	DCP2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-429835	XRN1	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8IYV9	IZUMO1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:A6ND01	IZUMO1R Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:W5XKT8	SPACA6 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6P7N7	TMEM81 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-177125	xenobiotic/medium-chain fatty acid:CoA ligases	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-177742	glutamine-N-acyltransferase	biolink:Gene	NCBITaxon:9606
MGI:MGI:1924947	Mmab Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1923805	Mmaa Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97239	Mmut Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-65043	SRC-1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-112331	c-Src	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-170993	Phospho-MAP kinase p38 (Mg2+ cofactor)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5218793	VEGFA:p-6Y-VEGFR2:NCK:p-S21,Y420-FYN:p-3Y-PAK2:CDC42:GTP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2975824	Complement factor D	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-182453	CFB(260-764)	biolink:Gene	NCBITaxon:9606
MGI:MGI:1096342	Rhoa Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1918794	Arhgap42 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-173600	6xUGDH	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6787635	TSTA3 dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-742352	FUCT1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6787538	FPGT	biolink:Gene	NCBITaxon:9606
MGI:MGI:1330587	Papss1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1913978	Slc35b3 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1921086	Slc35b2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1330223	Papss2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:892977	Slc26a2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:2385894	Slc26a1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:99458	Mef2c Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:3522699	Trpa1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:102720	Ednrb Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1343124	Hpse Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q00610	CLTC Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8WUJ3	CEMIP Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75417	POLQ Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9BSD3	RHNO1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q495X7	TRIM60 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1913704	Nmnat1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q149N8	SHPRH Hsap	biolink:Gene	NCBITaxon:9606
GO:0031372	UBC13-MMS2 complex	biolink:Gene	NCBITaxon:9606
UniProtKB:Q86VP1	TAX1BP1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:102676	Abcc1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98534	Tcn2 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1860083	Cd320 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:O43719	HTATSF1 Hsap	biolink:Gene	NCBITaxon:9606
GO:0005662	DNA replication factor A complex	biolink:Gene	NCBITaxon:9606
MGI:MGI:894646	Hlcs Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97843	Rab3a Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P01112	HRAS Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P04049	RAF1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P36507	MAP2K2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13233	MAP3K1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8876922	MyrG-SRC	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1806218	PIK3CA:PIK3R1	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96RY5	CRAMP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q7Z6A9	BTLA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q92956	TNFRSF14 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P17931	LGALS3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H2S5	RNF39 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1017219	LMAN1:MCFD2	biolink:Gene	NCBITaxon:9606
UniProtKB:P00749	PLAU Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H6X2	ANTXR1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:104860	Fxr1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1923935	Eif4g3 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-170661	G alpha-olf:GTP	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6QNK2	ADGRD1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2980904	FUT2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9605640	ST3GAL3,4,6	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8855939	B4GALNT2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9605686	FUT3,5,6,7	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-981488	ST3GAL3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5693934	FUT3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-981855	ST6GALNAC6	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9034059	FUT1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-913717	B3GALTs	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6NVU6	UFSP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9GZZ9	UBA5 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y3C8	UFC1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8854697	IL22:IL22RA1:JAK1:IL10RB:TYK2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8987249	IL22:IL22RA1:p-JAK1:IL10RB:p-TYK2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-448637	IFNL1:IFNLR1:JAK1:IL10RB:TYK2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8987259	IFNL1:IFNLR1:p-JAK1:IL10RB:p-TYK2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q1RMZ1	SAMTOR Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O15530	PDPK1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q6R327	RICTOR Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:105308	Pnoc Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97440	Oprl1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P0DMV8	HSPA1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P19438-1	TNFRSF1A Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NZL4	HSPBP1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O75594	PGLYRP1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-421373	TRAF6 homotrimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-193937	p62	biolink:Gene	NCBITaxon:9606
UniProtKB:P54252	ATXN3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P09683	SCT Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P47872	SCTR Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:107187	Bcl6 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:99655	Prdm1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:103036	Stat5a Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-174181	phospho-APC/C:Cdh1 complex	biolink:Gene	NCBITaxon:9606
UniProtKB:P98177	FOXO4 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8948758	p-S109-MKRN1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6807286	NEDD4,STUB1,WWP2 and XIAP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8948849	USP13,OTUD3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3640826	TNKS1/2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9ULW0	TPX2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P52732	KIF11 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9NNX6	CD209 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:1342771	Klf1 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q9UEW8	STK39 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H4A3	WNK1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8TAX0	OSR1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P09564	CD7 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8WVN6	SECTM1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P16403	H1-2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P46527	CDKN1B Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5668495	K63polyUb-cIAP1,2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-5668465	cIAP1,2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-983113	TAP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-983125	ERAP1/2	biolink:Gene	NCBITaxon:9606
MGI:MGI:1920706	Izumo1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1929185	Izumo1r Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:3045264	Sppl2c Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1916742	Frey1 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:97622	Pln Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1916536	Glipr1l1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-977344	PSPH:Mg2+ dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9017153	PXLP-K56-SRR dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8932973	SERINC3,5,(1,2,4)	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-977346	PHGDH tetramer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-977345	PXLP-K200-PSAT1 dimer	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UJ70	NAGK Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9UBK5	HCST Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q29983	MICA Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:P31947	SFN Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:2444070	Nlrc3 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P62158		biolink:Gene	NCBITaxon:9606
UniProtKB:G1RN50		biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-60306	NMT1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-55915	HLP	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H8Y5	ANKZF1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9H777	ELAC1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96Q11	TRNT1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-187760	p-MAPKAPK2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2161954	GPX1/2/4	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2161764	5-HEDH	biolink:Gene	NCBITaxon:9606
UniProtKB:O00257	CBX4 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:87874	Ace Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-449832	IL10 ligand/receptor complex	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-6784339	IL10 dimer:2xIL10RA:p-Y-JAK1:2xIL10RB:p-Y-TYK2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9ULW5	RAB26 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-9020413	RHOT1:GTP	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-964764	MAN1A1/A2/C1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-964750	MGAT1	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9HCE5	METTL14 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q86U44	METTL3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O14980	XPO1 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605614	GM2A	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606575	GALC	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606584	ASAH1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605675	GBA1:SAPC	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605688	NEU1,4	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606814	active ARSA:Ca2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606266	SMPD2,3:Mg2+	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1631584	CERK	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-3662340	bHEXA,bHEXB	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605744	GLA dimer	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605710	SMPD1	biolink:Gene	NCBITaxon:9606
UniProtKB:P33981	TTK Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q8NG31	KNL1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y6D9	MAD1L1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q13257	MAD2L1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43683	BUB1 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O43684	BUB3 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:O60566	BUB1B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q96GD4	AURKB Hsap	biolink:Gene	NCBITaxon:9606
ComplexPortal:CPX-550	ndc80_human-1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:96680	Kras Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346345	Map2k5 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:1346347	Mapk7 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:96434	Igf2 Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:Q8WTX9	ZDHHC1 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:97879	Rbp4 Mmus	biolink:Gene	NCBITaxon:10090
MGI:MGI:98865	Ttr Mmus	biolink:Gene	NCBITaxon:10090
UniProtKB:P11226	MBL2 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:A0A0H2US87	ospC3 SHIFL	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2470215	MMP2,9,11	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2537512	MMP1-3, 7-9, 12, 13	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1442481	MMP19	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-8862098	MMP14,TMPRSS6	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606407	MMP1,8,9,13	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-375064	MMP1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2470630	MMP1,2,3,9	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605823	MMP15	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2470195	MMP2,9,10	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2484887	MMP3,13	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1605826	MMP1,2,8,13, PRSS2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1442488	MMP10	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-668812	MMP9_HUMAN	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1602474	ELA2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1442474	MMP12	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606378	MMP2,3,4,9,10,12	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-1606374	MMP1,3,8,13, PRSS2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2470302	MMP1,2,3	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2470800	MMP9,13	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-381470	MMP1,2	biolink:Gene	NCBITaxon:9606
UniProtKB:Q14330	GPR18 Hsap	biolink:Gene	NCBITaxon:9606
MGI:MGI:95679	Gpd1 Mmus	biolink:Gene	NCBITaxon:10090
obo:go/extensions/reacto.owl#REACTO_R-HSA-8939693	SCF (SKP2) complex	biolink:Gene	NCBITaxon:9606
UniProtKB:O15151	MDM4 Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q9Y620	RAD54B Hsap	biolink:Gene	NCBITaxon:9606
UniProtKB:Q969P0	IGSF8 Hsap	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-442307	p-Y172-VAV2	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-162629	PAK1	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-445025	unidentified protein tyrosine kinase	biolink:Gene	NCBITaxon:9606
obo:go/extensions/reacto.owl#REACTO_R-HSA-2029102	PLD	biolink:Gene	NCBITaxon:9606
